iso_code;country;year;population;gdp;carbon_intensity_elec
BGR;Bulgaria;2004;7744630.0;85445484544.0;528.579
BGR;Bulgaria;2005;7686964.0;91870126080.0;495.886
BGR;Bulgaria;2006;7631020.0;98526781440.0;479.899
BGR;Bulgaria;2007;7576675.0;106110869504.0;600.503
BGR;Bulgaria;2008;7524084.0;112832528384.0;577.303
BGR;Bulgaria;2009;7473509.0;109081829376.0;535.332
BGR;Bulgaria;2010;7425011.0;110804590592.0;535.871
BGR;Bulgaria;2011;7378652.0;113286381568.0;590.586
BGR;Bulgaria;2012;7334007.0;113317797888.0;528.217
BGR;Bulgaria;2013;7290092.0;114286280704.0;479.627
BGR;Bulgaria;2014;7245648.0;115783073792.0;484.363
BGR;Bulgaria;2015;7199739.0;119894269952.0;487.527
BGR;Bulgaria;2016;7151948.0;123884560384.0;463.812
BGR;Bulgaria;2017;7102452.0;128228638720.0;504.621
BGR;Bulgaria;2018;7051610.0;132183449600.0;427.006
BGR;Bulgaria;2019;7000117.0;;430.244
BGR;Bulgaria;2020;6948445.0;;367.035
BGR;Bulgaria;2021;6896655.0;;419.393
BDI;Burundi;2000;6378871.0;4647177728.0;0.0
BDI;Burundi;2001;6525546.0;4722946048.0;0.0
BDI;Burundi;2002;6704118.0;4917697536.0;0.0
BDI;Burundi;2003;6909161.0;4852463616.0;0.0
BDI;Burundi;2004;7131688.0;5086686720.0;0.0
BDI;Burundi;2005;7364857.0;5144958976.0;0.0
BDI;Burundi;2006;7607850.0;5422210048.0;0.0
BDI;Burundi;2007;7862226.0;5601360896.0;0.0
BDI;Burundi;2008;8126104.0;5894788608.0;0.0
BDI;Burundi;2009;8397661.0;6197654016.0;0.0
BDI;Burundi;2010;8675606.0;6558969344.0;0.0
BDI;Burundi;2011;8958406.0;6787359744.0;71.429
BDI;Burundi;2012;9245992.0;7086795776.0;66.667
BDI;Burundi;2013;9540302.0;7430922240.0;111.111
BDI;Burundi;2014;9844301.0;7764239872.0;157.895
BDI;Burundi;2015;10160034.0;7340438016.0;111.111
BDI;Burundi;2016;10488002.0;7129464832.0;105.263
BDI;Burundi;2017;10827010.0;7354276864.0;206.897
BDI;Burundi;2018;11175379.0;7314108928.0;259.259
BDI;Burundi;2019;11530577.0;;250.0
BDI;Burundi;2020;11890781.0;;257.143
BDI;Burundi;2021;12255429.0;;312.5
KHM;Cambodia;2000;12155241.0;20441458688.0;617.021
KHM;Cambodia;2001;12405411.0;21596243968.0;666.667
KHM;Cambodia;2002;12637719.0;22487644160.0;666.667
KHM;Cambodia;2003;12856171.0;23847374848.0;661.972
KHM;Cambodia;2004;13066475.0;25709400064.0;671.053
KHM;Cambodia;2005;13273355.0;28450983936.0;666.667
KHM;Cambodia;2006;13477705.0;30787633152.0;639.64
KHM;Cambodia;2007;13679953.0;33155622912.0;645.39
KHM;Cambodia;2008;13883835.0;34556530688.0;640.288
KHM;Cambodia;2009;14093605.0;34483417088.0;635.593
KHM;Cambodia;2010;14312205.0;34988625920.0;627.66
KHM;Cambodia;2011;14541421.0;36605583360.0;616.162
KHM;Cambodia;2012;14780454.0;39288827904.0;335.766
KHM;Cambodia;2013;15026330.0;42198171648.0;238.372
KHM;Cambodia;2014;15274506.0;45181947904.0;296.296
KHM;Cambodia;2015;15521435.0;48358453248.0;416.076
KHM;Cambodia;2016;15766290.0;51749834752.0;406.308
KHM;Cambodia;2017;16009413.0;55370772480.0;462.798
KHM;Cambodia;2018;16249795.0;59541852160.0;321.564
KHM;Cambodia;2019;16486543.0;;398.81
KHM;Cambodia;2020;16718971.0;;423.529
CMR;Cameroon;2000;15513944.0;31207909376.0;31.884
CMR;Cameroon;2001;15928910.0;33174106112.0;34.286
CMR;Cameroon;2002;16357605.0;35058536448.0;49.08
CMR;Cameroon;2003;16800870.0;37066948608.0;52.198
CMR;Cameroon;2004;17259322.0;39050518528.0;54.187
CMR;Cameroon;2005;17733408.0;40566829056.0;60.759
CMR;Cameroon;2006;18223678.0;42544930816.0;107.062
CMR;Cameroon;2007;18730284.0;44641144832.0;190.099
CMR;Cameroon;2008;19252674.0;46686605312.0;182.482
CMR;Cameroon;2009;19789922.0;48395714560.0;217.235
CMR;Cameroon;2010;20341236.0;50826797056.0;199.65
CMR;Cameroon;2011;20906392.0;53836398592.0;186.736
CMR;Cameroon;2012;21485268.0;56362106880.0;162.264
CMR;Cameroon;2013;22077300.0;59554578432.0;222.764
CMR;Cameroon;2014;22681854.0;63390306304.0;259.37
CMR;Cameroon;2015;23298376.0;67430903808.0;319.481
CMR;Cameroon;2016;23926548.0;70686400512.0;276.012
CMR;Cameroon;2017;24566070.0;73195061248.0;264.031
CMR;Cameroon;2018;25216262.0;76168241152.0;292.271
CMR;Cameroon;2019;25876386.0;;265.868
CMR;Cameroon;2020;26545864.0;;243.707
CAN;Canada;2000;30588378.0;1138677121024.0;209.037
CAN;Canada;2001;30880072.0;1162073341952.0;216.264
CAN;Canada;2002;31178260.0;1200474947584.0;208.072
CAN;Canada;2003;31488046.0;1225605382144.0;213.813
CAN;Canada;2004;31815490.0;1267051659264.0;198.376
CAN;Canada;2005;32164312.0;1311262900224.0;194.914
CAN;Canada;2006;32536994.0;1349429624832.0;183.26
CAN;Canada;2007;32930796.0;1381196103680.0;188.021
CAN;Canada;2008;33337636.0;1398902882304.0;179.987
CAN;Canada;2009;33746092.0;1361508171776.0;168.198
CAN;Canada;2010;34147568.0;1407421775872.0;169.314
CAN;Canada;2011;34539156.0;1455579594752.0;159.428
CAN;Canada;2012;34922032.0;1479801044992.0;150.61
CAN;Canada;2013;35296536.0;1514897276928.0;146.016
CAN;Canada;2014;35664340.0;1552197222400.0;145.533
CAN;Canada;2015;36026668.0;1565171122176.0;143.869
CAN;Canada;2016;36382940.0;1586146836480.0;141.485
CAN;Canada;2017;36732088.0;1636443488256.0;135.873
CAN;Canada;2018;37074560.0;1669401542656.0;129.472
CAN;Canada;2019;37411040.0;;130.007
CAN;Canada;2020;37742156.0;;116.97
CAN;Canada;2021;38067916.0;;118.997
CPV;Cape Verde;2000;428178.0;1540942336.0;642.857
CPV;Cape Verde;2001;435701.0;1663976320.0;687.5
CPV;Cape Verde;2002;442955.0;1787223040.0;666.667
CPV;Cape Verde;2003;449925.0;1904397568.0;722.222
CPV;Cape Verde;2004;456619.0;2022409344.0;666.667
CPV;Cape Verde;2005;463034.0;2194575616.0;652.174
CPV;Cape Verde;2006;469171.0;2457336064.0;666.667
CPV;Cape Verde;2007;475067.0;2720555264.0;692.308
CPV;Cape Verde;2008;480846.0;2956642816.0;666.667
CPV;Cape Verde;2009;486667.0;2969179648.0;678.571
CPV;Cape Verde;2010;492644.0;3071163648.0;687.5
CPV;Cape Verde;2011;498858.0;3248219904.0;628.571
CPV;Cape Verde;2012;505241.0;3287052032.0;555.556
CPV;Cape Verde;2013;511740.0;3310254080.0;538.461
CPV;Cape Verde;2014;518276.0;3375217920.0;536.585
CPV;Cape Verde;2015;524740.0;3421235968.0;536.585
CPV;Cape Verde;2016;531140.0;3549154048.0;558.14
CPV;Cape Verde;2017;537499.0;3695577600.0;586.957
CPV;Cape Verde;2018;543764.0;3882678784.0;565.217
CPV;Cape Verde;2019;549936.0;;574.468
CPV;Cape Verde;2020;555988.0;;555.556
CAF;Central African Republic;2000;3640421.0;3836505856.0;100.0
CAF;Central African Republic;2001;3722016.0;3861482752.0;100.0
CAF;Central African Republic;2002;3802129.0;3833969152.0;100.0
CAF;Central African Republic;2003;3881185.0;3563805696.0;100.0
CAF;Central African Republic;2004;3959883.0;3659297536.0;133.333
CAF;Central African Republic;2005;4038380.0;3745739008.0;125.0
CAF;Central African Republic;2006;4118075.0;3921727744.0;117.647
CAF;Central African Republic;2007;4198004.0;4078141440.0;62.5
CAF;Central African Republic;2008;4273368.0;4185491968.0;62.5
CAF;Central African Republic;2009;4337623.0;4261637888.0;62.5
CAF;Central African Republic;2010;4386765.0;4410454016.0;125.0
CAF;Central African Republic;2011;4418639.0;4499550208.0;111.111
CAF;Central African Republic;2012;4436411.0;4632211968.0;111.111
CAF;Central African Republic;2013;4447945.0;2929689088.0;0.0
CAF;Central African Republic;2014;4464171.0;2960957952.0;0.0
CAF;Central African Republic;2015;4493171.0;3105792000.0;0.0
CAF;Central African Republic;2016;4537683.0;3243622912.0;0.0
CAF;Central African Republic;2017;4596023.0;3412740608.0;0.0
CAF;Central African Republic;2018;4666375.0;3581982464.0;0.0
CAF;Central African Republic;2019;4745179.0;;0.0
CAF;Central African Republic;2020;4829764.0;;0.0
TCD;Chad;2000;8355654.0;5599909376.0;666.667
TCD;Chad;2001;8678049.0;6336876544.0;600.0
TCD;Chad;2002;9019226.0;6982869504.0;600.0
TCD;Chad;2003;9373913.0;8110154752.0;636.364
TCD;Chad;2004;9734761.0;11032176640.0;666.667
TCD;Chad;2005;10096630.0;12146548736.0;666.667
TCD;Chad;2006;10457122.0;12214650880.0;615.385
TCD;Chad;2007;10818031.0;14704552960.0;666.667
TCD;Chad;2008;11183589.0;15257525248.0;714.286
TCD;Chad;2009;11560142.0;17078455296.0;666.667
TCD;Chad;2010;11952134.0;19870312448.0;684.211
TCD;Chad;2011;12360986.0;19903760384.0;684.211
TCD;Chad;2012;12784748.0;22282383360.0;681.818
TCD;Chad;2013;13220433.0;24345667584.0;720.0
TCD;Chad;2014;13663562.0;30490775552.0;703.704
TCD;Chad;2015;14110971.0;32955875328.0;703.704
TCD;Chad;2016;14561658.0;31254114304.0;678.571
TCD;Chad;2017;15016761.0;30510266368.0;689.655
TCD;Chad;2018;15477727.0;31212918784.0;689.655
TCD;Chad;2019;15946882.0;;666.667
TCD;Chad;2020;16425859.0;;678.571
TCD;Chad;2021;16914984.0;;
CHL;Chile;2000;15342350.0;232506474496.0;329.069
CHL;Chile;2001;15516112.0;238843494400.0;304.845
CHL;Chile;2002;15684413.0;242409652224.0;292.366
CHL;Chile;2003;15849649.0;249686491136.0;313.198
CHL;Chile;2004;16014972.0;262973259776.0;355.225
CHL;Chile;2005;16182713.0;276230012928.0;303.669
CHL;Chile;2006;16354507.0;291801038848.0;290.868
CHL;Chile;2007;16530201.0;304165388288.0;361.026
CHL;Chile;2008;16708256.0;312737595392.0;354.184
CHL;Chile;2009;16886184.0;305748115456.0;350.079
CHL;Chile;2010;17062532.0;321390903296.0;371.58
CHL;Chile;2011;17233584.0;338634309632.0;412.433
CHL;Chile;2012;17400360.0;356694163456.0;429.874
CHL;Chile;2013;17571512.0;370745311232.0;432.657
CHL;Chile;2014;17758968.0;377993625600.0;390.134
CHL;Chile;2015;17969356.0;386428796928.0;409.989
CHL;Chile;2016;18209072.0;392579481600.0;415.316
CHL;Chile;2017;18470436.0;397188366336.0;408.114
CHL;Chile;2018;18729166.0;412833611776.0;386.392
CHL;Chile;2019;18952036.0;;379.82
CHL;Chile;2020;19116208.0;;368.635
CHL;Chile;2021;19212362.0;;374.463
CHN;China;2000;1290550784.0;5952682590208.0;672.367
CHN;China;2001;1299129728.0;6329737412608.0;654.875
CHN;China;2002;1307352192.0;6814493573120.0;663.277
CHN;China;2003;1315303552.0;7248622387200.0;677.916
CHN;China;2004;1323084672.0;7830953263104.0;667.9
CHN;China;2005;1330776320.0;8602940080128.0;670.506
CHN;China;2006;1338408576.0;9489543593984.0;676.614
CHN;China;2007;1345993856.0;10358205972480.0;679.407
CHN;China;2008;1353569536.0;10799147909120.0;649.673
CHN;China;2009;1361169408.0;11572544012288.0;658.035
CHN;China;2010;1368810624.0;12858808074240.0;647.541
CHN;China;2011;1376497664.0;13673158410240.0;660.545
CHN;China;2012;1384206336.0;14358127050752.0;634.644
CHN;China;2013;1391883392.0;15304425996288.0;633.531
CHN;China;2014;1399453952.0;16220856254464.0;614.215
CHN;China;2015;1406847872.0;16710945996800.0;593.615
CHN;China;2016;1414049408.0;17255473610752.0;580.141
CHN;China;2017;1421021696.0;17575081672704.0;574.969
CHN;China;2018;1427647744.0;18151620214784.0;570.095
CHN;China;2019;1433783808.0;;556.288
CHN;China;2020;1439323776.0;;545.887
CHN;China;2021;1444216064.0;;541.332
COL;Colombia;2000;39629964.0;330667819008.0;142.154
COL;Colombia;2001;40255956.0;336149970944.0;145.412
COL;Colombia;2002;40875364.0;344483168256.0;134.241
COL;Colombia;2003;41483872.0;357898059776.0;123.386
COL;Colombia;2004;42075952.0;376905891840.0;113.302
COL;Colombia;2005;42647732.0;394523869184.0;117.716
COL;Colombia;2006;43200904.0;420866916352.0;116.649
COL;Colombia;2007;43737512.0;449786937344.0;111.863
COL;Colombia;2008;44254972.0;465645797376.0;100.532
COL;Colombia;2009;44750056.0;473234341888.0;151.781
COL;Colombia;2010;45222700.0;491900633088.0;159.442
COL;Colombia;2011;45662748.0;524200738816.0;106.417
COL;Colombia;2012;46075724.0;545385086976.0;128.038
COL;Colombia;2013;46495492.0;571946893312.0;204.952
COL;Colombia;2014;46967708.0;597109833728.0;191.346
COL;Colombia;2015;47520668.0;615339524096.0;239.261
COL;Colombia;2016;48175048.0;627381370880.0;223.115
COL;Colombia;2017;48909844.0;635907473408.0;153.381
COL;Colombia;2018;49661056.0;651900551168.0;163.305
COL;Colombia;2019;50339440.0;;172.379
COL;Colombia;2020;50882884.0;;192.629
COL;Colombia;2021;51265840.0;;
COM;Comoros;2000;542358.0;656399296.0;500.0
COM;Comoros;2001;555895.0;680582080.0;666.667
COM;Comoros;2002;569480.0;705937280.0;666.667
COM;Comoros;2003;583213.0;731630272.0;666.667
COM;Comoros;2004;597230.0;755848576.0;750.0
COM;Comoros;2005;611625.0;788522816.0;750.0
COM;Comoros;2006;626427.0;888321664.0;750.0
COM;Comoros;2007;641624.0;908328192.0;750.0
COM;Comoros;2008;657227.0;956653440.0;750.0
COM;Comoros;2009;673251.0;1004144768.0;750.0
COM;Comoros;2010;689696.0;1011389056.0;750.0
COM;Comoros;2011;706578.0;1067838016.0;800.0
COM;Comoros;2012;723865.0;1112132992.0;800.0
COM;Comoros;2013;741511.0;1217488000.0;800.0
COM;Comoros;2014;759390.0;1263249024.0;800.0
COM;Comoros;2015;777435.0;1324576000.0;800.0
COM;Comoros;2016;795597.0;1353090048.0;800.0
COM;Comoros;2017;813890.0;1384111232.0;666.667
COM;Comoros;2018;832322.0;1416032128.0;666.667
COM;Comoros;2019;850891.0;;700.0
COM;Comoros;2020;869595.0;;692.308
COG;Congo;2000;3127420.0;12472091648.0;34.483
COG;Congo;2001;3217930.0;13249297408.0;30.303
COG;Congo;2002;3310376.0;14180940800.0;25.641
COG;Congo;2003;3406915.0;14627809280.0;100.0
COG;Congo;2004;3510468.0;15504126976.0;102.564
COG;Congo;2005;3622775.0;17078566912.0;119.048
COG;Congo;2006;3745143.0;18567819264.0;113.636
COG;Congo;2007;3876123.0;18699022336.0;125.0
COG;Congo;2008;4011487.0;20269996032.0;145.833
COG;Congo;2009;4145400.0;22298685440.0;250.0
COG;Congo;2010;4273738.0;24809039872.0;236.842
COG;Congo;2011;4394842.0;26249132032.0;209.677
COG;Congo;2012;4510197.0;27252115456.0;213.415
COG;Congo;2013;4622757.0;28145424384.0;224.242
COG;Congo;2014;4736965.0;30068551680.0;232.143
COG;Congo;2015;4856093.0;30428346368.0;318.352
COG;Congo;2016;4980996.0;29575751680.0;321.555
COG;Congo;2017;5110701.0;29051668480.0;312.281
COG;Congo;2018;5244363.0;29513590784.0;318.328
COG;Congo;2019;5380504.0;;374.663
COG;Congo;2020;5518092.0;;364.146
COG;Congo;2021;5657017.0;;
CRI;Costa Rica;2000;3962369.0;36231462912.0;32.117
CRI;Costa Rica;2001;4034074.0;37440827392.0;36.284
CRI;Costa Rica;2002;4100922.0;38616899584.0;39.084
CRI;Costa Rica;2003;4164053.0;40200847360.0;41.152
CRI;Costa Rica;2004;4225156.0;41880821760.0;31.368
CRI;Costa Rica;2005;4285504.0;43440771072.0;49.08
CRI;Costa Rica;2006;4345421.0;46517063680.0;68.765
CRI;Costa Rica;2007;4404626.0;50239516672.0;78.387
CRI;Costa Rica;2008;4463123.0;52501716992.0;75.855
CRI;Costa Rica;2009;4520739.0;51914768384.0;63.991
CRI;Costa Rica;2010;4577371.0;54407368704.0;76.03
CRI;Costa Rica;2011;4633086.0;56666828800.0;89.691
CRI;Costa Rica;2012;4688003.0;59384729600.0;87.562
CRI;Costa Rica;2013;4742111.0;60731088896.0;110.01
CRI;Costa Rica;2014;4795390.0;62954872832.0;100.099
CRI;Costa Rica;2015;4847805.0;65928048640.0;40.075
CRI;Costa Rica;2016;4899336.0;68781793280.0;44.486
CRI;Costa Rica;2017;4949955.0;71436771328.0;35.651
CRI;Costa Rica;2018;4999443.0;73336987648.0;41.156
CRI;Costa Rica;2019;5047561.0;;37.786
CRI;Costa Rica;2020;5094114.0;;32.59
CRI;Costa Rica;2021;5139053.0;;30.903
HRV;Croatia;2000;4428075.0;54951510016.0;265.934
HRV;Croatia;2001;4408073.0;56076091392.0;312.28
HRV;Croatia;2002;4395802.0;59660337152.0;391.481
HRV;Croatia;2003;4388909.0;63955259392.0;377.302
HRV;Croatia;2004;4383877.0;67606573056.0;285.919
HRV;Croatia;2005;4378066.0;71536394240.0;303.905
HRV;Croatia;2006;4370782.0;76142043136.0;306.584
HRV;Croatia;2007;4362427.0;81332862976.0;393.422
HRV;Croatia;2008;4352639.0;84280721408.0;310.294
HRV;Croatia;2009;4341261.0;79251070976.0;297.287
HRV;Croatia;2010;4328163.0;79107170304.0;201.315
HRV;Croatia;2011;4313098.0;80079052800.0;263.783
HRV;Croatia;2012;4295869.0;78321270784.0;278.94
HRV;Croatia;2013;4276593.0;77479518208.0;213.493
HRV;Croatia;2014;4255518.0;77088243712.0;147.558
HRV;Croatia;2015;4232874.0;78221434880.0;175.392
HRV;Croatia;2016;4208611.0;80230187008.0;234.009
HRV;Croatia;2017;4182847.0;82748776448.0;166.896
HRV;Croatia;2018;4156407.0;84978688000.0;146.717
HRV;Croatia;2019;4130298.0;;156.736
HRV;Croatia;2020;4105268.0;;149.418
HRV;Croatia;2021;4081657.0;;131.267
CUB;Cuba;2000;11126423.0;44692111360.0;695.56
CUB;Cuba;2001;11164676.0;47301967872.0;696.676
CUB;Cuba;2002;11199664.0;48976941056.0;695.476
CUB;Cuba;2003;11229185.0;50659545088.0;683.434
CUB;Cuba;2004;11250369.0;51357048832.0;685.424
CUB;Cuba;2005;11261586.0;53114044416.0;613.149
CUB;Cuba;2006;11261241.0;61018247168.0;635.074
CUB;Cuba;2007;11251117.0;63463485440.0;624.096
CUB;Cuba;2008;11236975.0;67603095552.0;622.675
CUB;Cuba;2009;11226711.0;70355910656.0;622.754
CUB;Cuba;2010;11225833.0;74083581952.0;624.161
CUB;Cuba;2011;11236671.0;78036992000.0;623.804
CUB;Cuba;2012;11257112.0;80388153344.0;626.513
CUB;Cuba;2013;11282722.0;83013746688.0;630.266
CUB;Cuba;2014;11306909.0;85723463680.0;628.149
CUB;Cuba;2015;11324777.0;88467243008.0;616.632
CUB;Cuba;2016;11335108.0;89440002048.0;619.097
CUB;Cuba;2017;11339255.0;90759331840.0;614.868
CUB;Cuba;2018;11338146.0;92551012352.0;608.253
CUB;Cuba;2019;11333484.0;;582.693
CUB;Cuba;2020;11326616.0;;575.905
CYP;Cyprus;2000;943288.0;18206158848.0;890.208
CYP;Cyprus;2001;960274.0;19037272064.0;844.832
CYP;Cyprus;2002;976968.0;19867287552.0;792.602
CYP;Cyprus;2003;993562.0;20548239360.0;740.375
CYP;Cyprus;2004;1010410.0;21687285760.0;714.116
CYP;Cyprus;2005;1027657.0;22703857664.0;913.868
CYP;Cyprus;2006;1045508.0;23948568576.0;859.845
CYP;Cyprus;2007;1063708.0;25336385536.0;821.187
CYP;Cyprus;2008;1081568.0;26560141312.0;787.557
CYP;Cyprus;2009;1098089.0;26331576320.0;767.018
CYP;Cyprus;2010;1112617.0;26927026176.0;751.597
CYP;Cyprus;2011;1124837.0;27264894976.0;811.524
CYP;Cyprus;2012;1135046.0;26403463168.0;847.997
CYP;Cyprus;2013;1143866.0;24831176704.0;699.301
CYP;Cyprus;2014;1152297.0;24451190784.0;689.338
CYP;Cyprus;2015;1160987.0;24862126080.0;661.581
CYP;Cyprus;2016;1170189.0;25590757376.0;613.747
CYP;Cyprus;2017;1179685.0;26706794496.0;599.476
CYP;Cyprus;2018;1189262.0;27790155776.0;594.191
CYP;Cyprus;2019;1198574.0;;583.488
CYP;Cyprus;2020;1207361.0;;618.659
CYP;Cyprus;2021;1215588.0;;587.498
CZE;Czechia;2000;10289374.0;174508441600.0;680.587
CZE;Czechia;2001;10271019.0;182134898688.0;683.214
CZE;Czechia;2002;10252264.0;187506016256.0;654.896
CZE;Czechia;2003;10239131.0;196738662400.0;600.769
CZE;Czechia;2004;10239444.0;209118199808.0;581.029
CZE;Czechia;2005;10258165.0;225438384128.0;605.484
CZE;Czechia;2006;10298609.0;244024344576.0;604.545
CZE;Czechia;2007;10357535.0;260810031104.0;613.47
CZE;Czechia;2008;10425267.0;271304294400.0;598.685
CZE;Czechia;2009;10488155.0;261474025472.0;571.429
CZE;Czechia;2010;10536514.0;270895333376.0;558.789
CZE;Czechia;2011;10566512.0;279860772864.0;548.192
CZE;Czechia;2012;10581302.0;277620523008.0;513.853
CZE;Czechia;2013;10586529.0;276285980672.0;482.399
CZE;Czechia;2014;10591104.0;283780743168.0;476.725
CZE;Czechia;2015;10601390.0;296649588736.0;488.745
CZE;Czechia;2016;10618868.0;303850717184.0;504.19
CZE;Czechia;2017;10641032.0;317076144128.0;471.061
CZE;Czechia;2018;10665679.0;326100320256.0;465.908
CZE;Czechia;2019;10689213.0;;436.838
CZE;Czechia;2020;10708982.0;;405.218
CZE;Czechia;2021;10724553.0;;412.245
COD;Democratic Republic of Congo;2000;47105828.0;21854111744.0;23.569
COD;Democratic Republic of Congo;2001;48428536.0;21977292800.0;23.689
COD;Democratic Republic of Congo;2002;49871672.0;23244763136.0;26.403
COD;Democratic Republic of Congo;2003;51425584.0;25228486656.0;26.187
COD;Democratic Republic of Congo;2004;53068868.0;27653537792.0;25.641
COD;Democratic Republic of Congo;2005;54785896.0;30164654080.0;25.921
COD;Democratic Republic of Congo;2006;56578048.0;32708308992.0;25.435
COD;Democratic Republic of Congo;2007;58453688.0;35814301696.0;27.027
COD;Democratic Republic of Congo;2008;60411196.0;39245770752.0;28.188
COD;Democratic Republic of Congo;2009;62448572.0;41718894592.0;27.097
COD;Democratic Republic of Congo;2010;64563852.0;46223523840.0;31.969
COD;Democratic Republic of Congo;2011;66755148.0;51169099776.0;32.01
COD;Democratic Republic of Congo;2012;69020752.0;55232446464.0;26.525
COD;Democratic Republic of Congo;2013;71358808.0;60481138688.0;26.895
COD;Democratic Republic of Congo;2014;73767448.0;66862399488.0;26.256
COD;Democratic Republic of Congo;2015;76244528.0;72089763840.0;25.959
COD;Democratic Republic of Congo;2016;78789136.0;74568654848.0;26.549
COD;Democratic Republic of Congo;2017;81398768.0;77347831808.0;25.478
COD;Democratic Republic of Congo;2018;84068096.0;81846378496.0;25.788
COD;Democratic Republic of Congo;2019;86790568.0;;26.115
COD;Democratic Republic of Congo;2020;89561408.0;;26.002
DNK;Denmark;2000;5341192.0;208358719488.0;471.582
DNK;Denmark;2001;5358059.0;211275268096.0;477.122
DNK;Denmark;2002;5372798.0;213475426304.0;458.218
DNK;Denmark;2003;5386968.0;215532699648.0;498.057
DNK;Denmark;2004;5402754.0;222551113728.0;420.377
DNK;Denmark;2005;5421701.0;229050957824.0;386.299
DNK;Denmark;2006;5444293.0;239379202048.0;482.432
DNK;Denmark;2007;5469920.0;242933465088.0;432.4
DNK;Denmark;2008;5497731.0;243073646592.0;409.655
DNK;Denmark;2009;5526389.0;232468676608.0;412.264
DNK;Denmark;2010;5554849.0;238176026624.0;360.242
DNK;Denmark;2011;5582980.0;242738380800.0;340.626
DNK;Denmark;2012;5610909.0;243290013696.0;293.141
DNK;Denmark;2013;5638152.0;245558509568.0;316.618
DNK;Denmark;2014;5664199.0;249673711616.0;279.655
DNK;Denmark;2015;5688695.0;253683007488.0;207.366
DNK;Denmark;2016;5711346.0;256821805056.0;229.241
DNK;Denmark;2017;5732277.0;262051119104.0;193.408
DNK;Denmark;2018;5752131.0;268317622272.0;197.562
DNK;Denmark;2019;5771877.0;;135.487
DNK;Denmark;2020;5792203.0;;104.408
DNK;Denmark;2021;5813302.0;;149.746
DJI;Djibouti;2000;717577.0;1258388224.0;722.222
DJI;Djibouti;2001;733019.0;1279069440.0;722.222
DJI;Djibouti;2002;746947.0;1306309888.0;684.211
DJI;Djibouti;2003;759639.0;1344454912.0;684.211
DJI;Djibouti;2004;771599.0;1377810048.0;700.0
DJI;Djibouti;2005;783248.0;1416452224.0;708.333
DJI;Djibouti;2006;794554.0;1590366848.0;692.308
DJI;Djibouti;2007;805456.0;1662836608.0;700.0
